PHOENIX, AZ, USA
month,day,hour,Dry Bulb Temp,Rel Humidity,Global Horiz Rad,Diffuse Rad,Wind Speed,Wind Direction,
 , , ,degrees C,percent,(Wh/sq.m),(Wh/sq.m),ms,degrees,
6,15,13,31.7,18.0,1030.0,233.0,3.6,270.0,
6,15,14,33.3,14.0,1002.0,228.0,5.2,280.0,
6,15,15,33.9,11.0,907.0,216.0,3.6,30.0,
6,15,16,33.9,11.0,754.0,194.0,5.2,270.0,
6,15,17,32.2,8.0,558.0,162.0,6.2,300.0,
6,15,18,32.8,10.0,332.0,119.0,5.7,300.0,
6,15,19,32.2,12.0,126.0,69.0,5.2,310.0,
6,15,20,30.0,12.0,19.0,18.0,4.1,300.0,
6,15,21,30.0,12.0,0.0,0.0,3.1,270.0,
6,15,22,26.1,18.0,0.0,0.0,2.6,200.0,
6,15,23,26.1,15.0,0.0,0.0,2.6,220.0,
6,15,24,24.4,15.0,0.0,0.0,0.0,0.0,
6,16,1,21.7,25.0,0.0,0.0,3.1,100.0,
6,16,2,19.4,35.0,0.0,0.0,2.1,80.0,
6,16,3,19.4,32.0,0.0,0.0,3.1,100.0,
6,16,4,17.2,37.0,0.0,0.0,2.1,70.0,
6,16,5,16.1,38.0,0.0,0.0,3.1,90.0,
6,16,6,16.1,36.0,24.0,20.0,3.1,100.0,
6,16,7,21.1,24.0,150.0,61.0,3.6,90.0,
6,16,8,23.3,18.0,365.0,97.0,4.1,120.0,
6,16,9,25.6,15.0,588.0,129.0,3.1,130.0,
6,16,10,28.9,13.0,780.0,152.0,3.1,140.0,
6,16,11,30.0,11.0,934.0,168.0,3.6,140.0,
6,16,12,32.2,10.0,1028.0,177.0,3.6,100.0,
6,16,13,32.8,9.0,1058.0,180.0,4.1,160.0,
6,16,14,34.4,9.0,1026.0,176.0,3.6,200.0,
6,16,15,35.6,8.0,927.0,167.0,3.6,150.0,
6,16,16,36.1,7.0,778.0,151.0,3.1,360.0,
6,16,17,35.0,6.0,581.0,127.0,2.1,110.0,
6,16,18,35.0,8.0,353.0,95.0,4.1,270.0,
6,16,19,33.9,7.0,141.0,59.0,3.6,270.0,
6,16,20,32.2,9.0,22.0,18.0,3.6,310.0,
6,16,21,30.0,13.0,0.0,0.0,0.0,0.0,
6,16,22,28.9,15.0,0.0,0.0,1.0,130.0,
6,16,23,29.4,15.0,0.0,0.0,2.6,280.0,
6,16,24,27.8,16.0,0.0,0.0,3.1,270.0,
6,17,1,25.0,21.0,0.0,0.0,3.1,30.0,
6,17,2,25.0,20.0,0.0,0.0,2.1,360.0,
6,17,3,21.7,26.0,0.0,0.0,4.1,140.0,
6,17,4,19.4,33.0,0.0,0.0,4.1,80.0,
6,17,5,18.9,32.0,0.0,0.0,4.1,110.0,
6,17,6,18.9,31.0,25.0,19.0,3.1,90.0,
6,17,7,22.2,24.0,154.0,56.0,4.1,100.0,
6,17,8,25.0,22.0,369.0,89.0,4.1,140.0,
6,17,9,28.3,18.0,587.0,117.0,4.1,140.0,
6,17,10,30.6,16.0,781.0,138.0,3.1,140.0,
6,17,11,32.2,14.0,929.0,152.0,3.6,280.0,
6,17,12,33.9,11.0,1028.0,161.0,2.1,300.0,
6,17,13,35.0,9.0,1062.0,164.0,3.1,280.0,
6,17,14,35.6,9.0,1026.0,160.0,2.6,60.0,
6,17,15,36.1,9.0,928.0,152.0,3.1,290.0,
6,17,16,37.2,9.0,777.0,137.0,3.6,290.0,
6,17,17,37.2,8.0,584.0,116.0,4.6,300.0,
6,17,18,36.7,8.0,361.0,87.0,5.7,320.0,
6,17,19,35.6,8.0,146.0,55.0,4.1,260.0,
6,17,20,33.9,11.0,23.0,18.0,3.6,310.0,
6,17,21,32.8,13.0,0.0,0.0,2.6,270.0,
6,17,22,30.0,18.0,0.0,0.0,2.6,270.0,
6,17,23,25.6,23.0,0.0,0.0,2.1,80.0,
6,17,24,26.1,22.0,0.0,0.0,2.1,360.0,
6,18,1,24.4,23.0,0.0,0.0,0.0,0.0,
6,18,2,22.8,29.0,0.0,0.0,0.0,0.0,
6,18,3,20.0,35.0,0.0,0.0,2.1,110.0,
6,18,4,20.0,35.0,0.0,0.0,3.1,90.0,
6,18,5,18.9,34.0,0.0,0.0,3.1,90.0,
6,18,6,20.0,30.0,25.0,19.0,2.1,110.0,
6,18,7,23.3,24.0,153.0,57.0,3.1,130.0,
6,18,8,26.7,18.0,368.0,90.0,3.1,90.0,
6,18,9,30.6,15.0,587.0,119.0,2.6,80.0,
6,18,10,31.7,14.0,781.0,141.0,2.1,110.0,
6,18,11,33.3,12.0,931.0,155.0,2.1,180.0,
6,18,12,35.0,9.0,1031.0,164.0,2.1,150.0,
6,18,13,36.1,10.0,1055.0,167.0,2.6,210.0,
6,18,14,36.7,11.0,1019.0,163.0,3.6,330.0,
6,18,15,37.8,10.0,925.0,155.0,3.6,290.0,
6,18,16,38.3,10.0,771.0,140.0,4.1,270.0,
6,18,17,38.3,11.0,577.0,118.0,4.1,300.0,
6,18,18,38.9,11.0,356.0,89.0,5.7,260.0,
6,18,19,37.8,12.0,145.0,56.0,4.6,230.0,
6,18,20,35.6,14.0,24.0,19.0,3.6,250.0,
6,18,21,33.9,15.0,0.0,0.0,4.1,260.0,
6,18,22,32.2,15.0,0.0,0.0,3.6,260.0,
6,18,23,30.6,15.0,0.0,0.0,4.1,280.0,
6,18,24,29.4,15.0,0.0,0.0,3.1,270.0,
6,19,1,27.8,15.0,0.0,0.0,3.6,260.0,
6,19,2,26.7,17.0,0.0,0.0,3.6,220.0,
6,19,3,26.1,17.0,0.0,0.0,3.1,230.0,
6,19,4,25.0,18.0,0.0,0.0,2.6,270.0,
6,19,5,23.9,19.0,0.0,0.0,2.6,270.0,
6,19,6,23.9,20.0,28.0,18.0,2.1,250.0,
6,19,7,26.7,17.0,164.0,46.0,2.1,280.0,
6,19,8,29.4,12.0,384.0,71.0,2.1,220.0,
6,19,9,32.2,8.0,607.0,93.0,5.2,60.0,
6,19,10,33.3,6.0,803.0,110.0,4.1,90.0,
6,19,11,33.9,5.0,959.0,122.0,3.1,40.0,
6,19,12,36.1,4.0,1053.0,129.0,3.6,80.0,
6,19,13,36.7,5.0,1079.0,131.0,4.6,360.0,
6,19,14,37.2,4.0,1052.0,128.0,3.6,60.0,
6,19,15,38.3,4.0,955.0,122.0,2.6,290.0,
6,19,16,38.3,4.0,802.0,110.0,4.1,300.0,
6,19,17,38.3,4.0,606.0,93.0,4.6,310.0,
6,19,18,38.3,4.0,381.0,70.0,4.6,330.0,
6,19,19,37.2,5.0,160.0,45.0,4.1,320.0,
6,19,20,35.0,7.0,28.0,18.0,3.1,320.0,
6,19,21,32.8,10.0,0.0,0.0,2.1,330.0,
6,19,22,32.2,7.0,0.0,0.0,3.6,20.0,
6,19,23,31.1,8.0,0.0,0.0,2.1,10.0,
6,19,24,30.0,9.0,0.0,0.0,1.5,350.0,
6,20,1,28.9,14.0,0.0,0.0,2.1,290.0,
6,20,2,25.0,18.0,0.0,0.0,3.1,250.0,
6,20,3,24.4,18.0,0.0,0.0,3.6,240.0,
6,20,4,23.3,18.0,0.0,0.0,2.1,250.0,
6,20,5,23.3,16.0,0.0,0.0,2.1,260.0,
6,20,6,21.7,17.0,25.0,19.0,0.0,0.0,
6,20,7,24.4,16.0,157.0,54.0,0.0,0.0,
6,20,8,29.4,13.0,372.0,84.0,2.1,300.0,
6,20,9,34.4,7.0,597.0,111.0,6.7,80.0,
6,20,10,36.1,7.0,791.0,132.0,4.1,110.0,
6,20,11,37.8,8.0,935.0,145.0,3.6,60.0,
6,20,12,39.4,8.0,1029.0,153.0,6.2,90.0,
6,20,13,40.6,8.0,1056.0,156.0,6.7,100.0,
6,20,14,41.7,8.0,1024.0,153.0,4.6,140.0,
6,20,15,41.7,8.0,930.0,145.0,5.2,80.0,
6,20,16,41.7,8.0,779.0,131.0,4.1,160.0,
6,20,17,41.1,9.0,584.0,110.0,1.5,80.0,
6,20,18,41.1,10.0,362.0,83.0,2.1,150.0,
6,20,19,40.6,7.0,151.0,53.0,2.6,360.0,
6,20,20,37.8,12.0,24.0,18.0,2.1,350.0,
6,20,21,36.1,12.0,0.0,0.0,3.1,40.0,
6,20,22,34.4,13.0,0.0,0.0,1.5,120.0,
6,20,23,32.8,15.0,0.0,0.0,2.1,160.0,
6,20,24,30.0,16.0,0.0,0.0,2.1,140.0,
6,21,1,29.4,16.0,0.0,0.0,3.1,100.0,
6,21,2,30.0,16.0,0.0,0.0,3.1,130.0,
6,21,3,30.0,16.0,0.0,0.0,3.1,130.0,
6,21,4,28.3,19.0,0.0,0.0,3.6,120.0,
6,21,5,28.3,18.0,0.0,0.0,4.1,100.0,
6,21,6,30.6,14.0,31.0,23.0,5.7,80.0,
6,21,7,32.2,14.0,124.0,62.0,5.7,80.0,
6,21,8,35.6,10.0,384.0,63.0,6.7,80.0,
6,21,9,37.8,9.0,600.0,83.0,7.7,110.0,
6,21,10,38.9,9.0,793.0,98.0,8.2,120.0,
6,21,11,40.6,8.0,884.0,94.0,8.8,130.0,
6,21,12,41.1,7.0,1028.0,114.0,9.8,110.0,
6,21,13,42.2,7.0,1058.0,116.0,8.2,120.0,
6,21,14,42.2,7.0,1034.0,114.0,6.7,140.0,
6,21,15,42.2,7.0,942.0,108.0,6.7,160.0,
6,21,16,41.7,7.0,788.0,97.0,5.2,140.0,
6,21,17,41.7,7.0,599.0,82.0,5.2,100.0,
6,21,18,41.1,7.0,380.0,62.0,5.7,150.0,
6,21,19,40.6,7.0,165.0,41.0,4.1,150.0,
6,21,20,36.1,13.0,29.0,16.0,2.1,80.0,
6,21,21,33.9,14.0,0.0,0.0,2.6,70.0,
6,21,22,32.2,14.0,0.0,0.0,2.1,90.0,
6,21,23,29.4,15.0,0.0,0.0,1.5,110.0,
6,21,24,28.3,15.0,0.0,0.0,2.1,160.0,
6,22,1,27.8,17.0,0.0,0.0,2.6,140.0,
6,22,2,25.6,20.0,0.0,0.0,2.1,170.0,
6,22,3,25.0,19.0,0.0,0.0,2.1,110.0,
6,22,4,26.7,17.0,0.0,0.0,4.1,160.0,
6,22,5,23.3,22.0,0.0,0.0,3.1,150.0,
6,22,6,24.4,23.0,20.0,19.0,2.1,90.0,
6,22,7,28.9,18.0,131.0,73.0,3.6,140.0,
6,22,8,32.2,17.0,334.0,124.0,3.6,120.0,
6,22,9,35.0,15.0,555.0,168.0,3.6,120.0,
6,22,10,38.3,12.0,751.0,201.0,8.2,130.0,
6,22,11,40.0,9.0,907.0,224.0,6.7,110.0,
6,22,12,40.0,10.0,1002.0,236.0,7.2,150.0,
6,22,13,40.6,10.0,1033.0,240.0,7.7,130.0,
6,22,14,41.7,9.0,1001.0,236.0,8.2,160.0,
6,22,15,41.7,8.0,907.0,223.0,6.7,130.0,
6,22,16,42.2,7.0,756.0,201.0,6.2,120.0,
6,22,17,41.7,8.0,555.0,168.0,6.2,150.0,
6,22,18,41.1,8.0,334.0,124.0,4.6,130.0,
6,22,19,40.6,8.0,129.0,72.0,4.1,120.0,
6,22,20,37.2,10.0,21.0,20.0,2.6,100.0,
6,22,21,35.6,13.0,0.0,0.0,5.2,60.0,
6,22,22,33.9,15.0,0.0,0.0,3.6,80.0,
6,22,23,32.8,16.0,0.0,0.0,4.1,80.0,
6,22,24,31.1,18.0,0.0,0.0,3.6,80.0,
6,23,1,30.6,19.0,0.0,0.0,2.6,190.0,
6,23,2,29.4,22.0,0.0,0.0,2.1,150.0,
6,23,3,26.7,23.0,0.0,0.0,3.1,90.0,
6,23,4,28.9,20.0,0.0,0.0,3.1,110.0,
6,23,5,27.2,24.0,0.0,0.0,2.6,110.0,
6,23,6,27.2,25.0,30.0,15.0,2.1,150.0,
6,23,7,30.0,21.0,168.0,37.0,2.6,150.0,
6,23,8,35.0,15.0,383.0,57.0,7.2,80.0,
6,23,9,37.2,10.0,605.0,75.0,7.7,90.0,
6,23,10,38.9,9.0,796.0,89.0,8.8,100.0,
6,23,11,39.4,9.0,944.0,99.0,8.2,140.0,
6,23,12,40.0,10.0,1033.0,104.0,8.2,130.0,
6,23,13,41.1,9.0,1065.0,106.0,6.7,120.0,
6,23,14,41.1,9.0,1034.0,104.0,6.7,100.0,
6,23,15,41.7,6.0,950.0,99.0,5.2,120.0,
6,23,16,41.7,7.0,798.0,89.0,6.2,100.0,
6,23,17,41.7,7.0,606.0,75.0,5.2,120.0,
6,23,18,41.1,7.0,388.0,57.0,3.6,130.0,
6,23,19,40.0,7.0,170.0,37.0,3.6,150.0,
6,23,20,37.2,9.0,32.0,16.0,2.6,130.0,
6,23,21,34.4,13.0,0.0,0.0,0.0,0.0,
6,23,22,31.7,15.0,0.0,0.0,1.5,80.0,
6,23,23,31.7,15.0,0.0,0.0,0.0,0.0,
6,23,24,28.3,20.0,0.0,0.0,3.6,100.0,
6,24,1,27.2,18.0,0.0,0.0,3.6,90.0,
6,24,2,26.1,20.0,0.0,0.0,3.6,120.0,
6,24,3,25.6,23.0,0.0,0.0,3.6,90.0,
6,24,4,23.9,25.0,0.0,0.0,3.6,90.0,
6,24,5,25.0,22.0,0.0,0.0,3.1,90.0,
6,24,6,25.0,21.0,24.0,19.0,2.6,100.0,
6,24,7,29.4,17.0,148.0,57.0,3.6,90.0,
6,24,8,33.3,14.0,360.0,91.0,4.6,110.0,
6,24,9,35.6,12.0,580.0,120.0,4.1,100.0,
6,24,10,37.8,13.0,771.0,142.0,5.2,110.0,
6,24,11,40.0,14.0,916.0,157.0,5.7,130.0,
6,24,12,40.6,12.0,1011.0,166.0,3.6,140.0,
6,24,13,41.7,11.0,1044.0,169.0,6.2,90.0,
6,24,14,42.2,10.0,1015.0,166.0,3.6,230.0,
6,24,15,42.2,10.0,920.0,157.0,3.1,200.0,
6,24,16,42.2,8.0,777.0,142.0,3.1,290.0,
6,24,17,42.2,9.0,503.0,192.0,3.1,140.0,
6,24,18,42.2,7.0,377.0,150.0,1.0,200.0,
6,24,19,41.1,9.0,139.0,78.0,2.1,30.0,
6,24,20,39.4,10.0,21.0,19.0,3.1,320.0,
6,24,21,37.8,13.0,0.0,0.0,2.1,340.0,
6,24,22,36.1,16.0,0.0,0.0,1.0,310.0,
6,24,23,36.1,14.0,0.0,0.0,0.0,0.0,
6,24,24,31.1,19.0,0.0,0.0,1.0,80.0,
6,25,1,30.0,22.0,0.0,0.0,2.1,160.0,
6,25,2,31.1,20.0,0.0,0.0,2.1,250.0,
6,25,3,27.8,27.0,0.0,0.0,1.0,260.0,
6,25,4,27.2,28.0,0.0,0.0,2.1,240.0,
6,25,5,25.6,31.0,0.0,0.0,4.1,100.0,
6,25,6,26.1,26.0,28.0,17.0,2.6,90.0,
6,25,7,28.3,24.0,159.0,43.0,4.1,90.0,
6,25,8,31.1,19.0,374.0,66.0,4.1,140.0,
6,25,9,32.8,17.0,592.0,87.0,2.6,130.0,
6,25,10,36.1,13.0,783.0,104.0,1.5,150.0,
6,25,11,37.8,10.0,939.0,115.0,2.1,300.0,
6,25,12,39.4,13.0,1016.0,121.0,4.1,320.0,
6,25,13,40.6,11.0,1052.0,123.0,3.6,290.0,
6,25,14,42.2,9.0,1025.0,121.0,4.6,270.0,
6,25,15,43.3,9.0,935.0,115.0,5.7,270.0,
6,25,16,44.4,7.0,792.0,104.0,5.2,310.0,
6,25,17,43.9,8.0,597.0,88.0,5.2,270.0,
6,25,18,43.3,8.0,379.0,67.0,5.2,270.0,
6,25,19,42.2,10.0,162.0,43.0,5.7,280.0,
6,25,20,40.0,12.0,29.0,18.0,4.1,260.0,
6,25,21,38.3,13.0,0.0,0.0,3.6,270.0,
6,25,22,36.1,15.0,0.0,0.0,3.6,270.0,
6,25,23,35.0,15.0,0.0,0.0,5.2,270.0,
6,25,24,34.4,16.0,0.0,0.0,3.6,290.0,
6,26,1,33.9,16.0,0.0,0.0,3.6,280.0,
6,26,2,31.7,18.0,0.0,0.0,1.5,300.0,
6,26,3,30.6,18.0,0.0,0.0,1.5,300.0,
6,26,4,29.4,21.0,0.0,0.0,1.5,340.0,
6,26,5,25.0,28.0,0.0,0.0,3.6,90.0,
6,26,6,26.1,29.0,28.0,17.0,3.1,130.0,
6,26,7,28.3,26.0,160.0,42.0,3.6,90.0,
6,26,8,32.2,25.0,371.0,65.0,4.1,120.0,
6,26,9,33.9,23.0,586.0,86.0,3.6,130.0,
6,26,10,36.7,20.0,775.0,102.0,2.6,140.0,
6,26,11,38.3,15.0,926.0,112.0,3.6,270.0,
6,26,12,40.0,16.0,1015.0,119.0,2.1,250.0,
6,26,13,40.6,14.0,1049.0,121.0,2.6,300.0,
6,26,14,42.2,12.0,1021.0,119.0,6.2,290.0,
6,26,15,43.3,10.0,933.0,112.0,5.7,280.0,
6,26,16,43.9,11.0,782.0,102.0,5.2,300.0,
6,26,17,43.9,12.0,592.0,86.0,5.2,270.0,
6,26,18,42.8,9.0,379.0,65.0,6.7,270.0,
6,26,19,42.2,12.0,163.0,43.0,4.1,260.0,
6,26,20,40.0,14.0,30.0,18.0,2.6,230.0,
6,26,21,37.8,15.0,0.0,0.0,2.1,190.0,
6,26,22,35.6,17.0,0.0,0.0,1.5,110.0,
6,26,23,32.8,20.0,0.0,0.0,2.1,90.0,
6,26,24,32.2,23.0,0.0,0.0,2.1,40.0,
6,27,1,30.6,25.0,0.0,0.0,2.1,100.0,
6,27,2,29.4,33.0,0.0,0.0,2.1,170.0,
6,27,3,27.8,28.0,0.0,0.0,2.6,90.0,
6,27,4,30.0,28.0,0.0,0.0,2.1,70.0,
6,27,5,26.7,33.0,0.0,0.0,0.0,0.0,
6,27,6,26.7,33.0,22.0,18.0,3.6,90.0,
6,27,7,30.0,30.0,143.0,57.0,2.1,110.0,
6,27,8,33.3,24.0,352.0,91.0,2.1,60.0,
6,27,9,34.4,22.0,569.0,121.0,1.5,360.0,
6,27,10,37.2,19.0,761.0,143.0,1.5,270.0,
6,27,11,38.9,16.0,912.0,158.0,1.5,330.0,
6,27,12,40.6,15.0,1004.0,167.0,2.1,20.0,
6,27,13,41.7,13.0,1040.0,170.0,3.6,250.0,
6,27,14,42.2,13.0,1007.0,167.0,4.1,270.0,
6,27,15,43.3,12.0,916.0,158.0,5.2,320.0,
6,27,16,44.4,12.0,767.0,143.0,4.6,270.0,
6,27,17,45.6,10.0,577.0,121.0,5.7,280.0,
6,27,18,45.6,9.0,361.0,92.0,5.2,270.0,
6,27,19,44.4,11.0,149.0,58.0,3.6,270.0,
6,27,20,42.2,13.0,25.0,20.0,4.1,240.0,
6,27,21,40.0,10.0,0.0,0.0,3.6,270.0,
6,27,22,37.8,17.0,0.0,0.0,2.6,290.0,
6,27,23,35.6,19.0,0.0,0.0,1.5,50.0,
6,27,24,32.2,24.0,0.0,0.0,2.6,90.0,
6,28,1,31.1,29.0,0.0,0.0,2.1,160.0,
6,28,2,29.4,28.0,0.0,0.0,3.1,100.0,
6,28,3,29.4,28.0,0.0,0.0,1.5,120.0,
6,28,4,27.8,32.0,0.0,0.0,1.5,140.0,
6,28,5,27.8,29.0,0.0,0.0,3.6,110.0,
6,28,6,27.2,32.0,24.0,20.0,1.5,120.0,
6,28,7,31.7,23.0,158.0,57.0,3.6,100.0,
6,28,8,33.9,20.0,355.0,76.0,4.6,110.0,
6,28,9,36.7,19.0,553.0,88.0,2.6,70.0,
6,28,10,38.9,16.0,771.0,102.0,2.6,360.0,
6,28,11,41.1,15.0,909.0,112.0,3.6,260.0,
6,28,12,42.8,14.0,1013.0,119.0,5.7,260.0,
6,28,13,43.9,12.0,1035.0,121.0,4.6,270.0,
6,28,14,45.0,10.0,1017.0,119.0,5.7,260.0,
6,28,15,45.6,10.0,925.0,113.0,6.2,280.0,
6,28,16,46.1,9.0,780.0,102.0,6.7,250.0,
6,28,17,46.1,10.0,592.0,86.0,5.7,250.0,
6,28,18,45.6,11.0,376.0,66.0,6.2,250.0,
6,28,19,43.3,13.0,163.0,43.0,6.2,260.0,
6,28,20,41.1,14.0,31.0,18.0,5.2,270.0,
6,28,21,39.4,17.0,0.0,0.0,5.2,270.0,
6,28,22,37.8,19.0,0.0,0.0,2.6,310.0,
6,28,23,36.7,22.0,0.0,0.0,3.6,250.0,
6,28,24,35.6,24.0,0.0,0.0,4.1,290.0,
6,29,1,33.9,26.0,0.0,0.0,4.1,330.0,
6,29,2,33.3,28.0,0.0,0.0,3.1,280.0,
6,29,3,31.1,31.0,0.0,0.0,4.1,240.0,
6,29,4,30.0,33.0,0.0,0.0,1.5,230.0,
6,29,5,28.9,36.0,0.0,0.0,2.1,70.0,
6,29,6,30.0,32.0,27.0,15.0,3.6,340.0,
6,29,7,30.6,32.0,159.0,37.0,2.6,340.0,
6,29,8,32.2,28.0,372.0,58.0,2.6,320.0,
6,29,9,33.3,28.0,583.0,76.0,4.1,330.0,
6,29,10,35.6,25.0,771.0,90.0,3.6,340.0,
6,29,11,37.2,20.0,920.0,101.0,2.6,110.0,
6,29,12,39.4,19.0,1013.0,106.0,2.1,340.0,
6,29,13,40.0,18.0,1045.0,108.0,4.1,260.0,
6,29,14,41.1,17.0,1016.0,106.0,3.6,280.0,
6,29,15,41.7,16.0,924.0,101.0,5.2,260.0,
6,29,16,41.7,16.0,781.0,91.0,4.6,260.0,
6,29,17,42.2,16.0,593.0,77.0,4.1,270.0,
6,29,18,41.7,16.0,381.0,58.0,5.2,310.0,
6,29,19,41.1,17.0,167.0,38.0,4.1,300.0,
6,29,20,39.4,19.0,32.0,20.0,2.6,260.0,
6,29,21,38.3,22.0,0.0,0.0,3.1,250.0,
6,29,22,36.1,26.0,0.0,0.0,5.2,250.0,
6,29,23,35.0,29.0,0.0,0.0,5.2,270.0,
6,29,24,33.9,31.0,0.0,0.0,5.2,320.0,
6,30,1,32.8,32.0,0.0,0.0,5.2,320.0,
6,30,2,32.2,34.0,0.0,0.0,4.6,310.0,
6,30,3,31.7,36.0,0.0,0.0,3.1,280.0,
6,30,4,30.6,39.0,0.0,0.0,0.0,0.0,
6,30,5,29.4,43.0,0.0,0.0,2.1,220.0,
6,30,6,29.4,45.0,24.0,15.0,2.6,260.0,
6,30,7,30.6,42.0,155.0,40.0,1.5,90.0,
6,30,8,32.2,38.0,365.0,59.0,1.5,350.0,
6,30,9,33.9,33.0,574.0,78.0,3.6,150.0,
6,30,10,35.0,31.0,690.0,106.0,2.1,180.0,
6,30,11,36.7,28.0,874.0,121.0,2.6,330.0,
6,30,12,38.9,25.0,1005.0,109.0,3.1,270.0,
6,30,13,40.0,22.0,1032.0,111.0,3.1,330.0,
6,30,14,40.6,19.0,1011.0,109.0,5.7,280.0,
6,30,15,41.7,15.0,882.0,117.0,4.1,260.0,
6,30,16,42.2,15.0,733.0,86.0,5.2,290.0,
6,30,17,42.2,16.0,556.0,98.0,6.2,290.0,
6,30,18,41.7,15.0,375.0,148.0,5.2,290.0,
6,30,19,39.4,17.0,123.0,82.0,4.3,259.0,
6,30,20,37.3,18.0,27.0,24.0,4.5,254.0,
6,30,21,35.3,21.0,0.0,0.0,3.2,236.0,
6,30,22,34.0,23.0,0.0,0.0,2.6,224.0,
6,30,23,33.1,24.0,0.0,0.0,2.9,221.0,
6,30,24,32.2,25.0,0.0,0.0,2.7,204.0,
7,1,1,31.7,24.0,0.0,0.0,2.5,176.0,
7,1,2,31.7,22.0,0.0,0.0,2.5,161.0,
7,1,3,31.1,22.0,0.0,0.0,2.6,147.0,
7,1,4,30.8,21.0,0.0,0.0,2.9,249.0,
7,1,5,28.2,30.0,0.0,0.0,2.2,119.0,
7,1,6,26.9,32.0,21.0,18.0,3.0,104.0,
7,1,7,27.8,37.0,92.0,77.0,3.1,90.0,
7,1,8,29.4,39.0,181.0,174.0,2.1,90.0,
7,1,9,32.2,32.0,468.0,247.0,3.1,113.0,
7,1,10,34.4,23.0,772.0,179.0,4.1,270.0,
7,1,11,35.6,20.0,867.0,315.0,3.1,315.0,
7,1,12,36.7,20.0,943.0,248.0,5.2,293.0,
7,1,13,38.3,18.0,1041.0,146.0,5.2,248.0,
7,1,14,38.9,17.0,1015.0,135.0,4.1,293.0,
7,1,15,39.4,17.0,928.0,128.0,6.2,270.0,
7,1,16,40.6,15.0,779.0,116.0,5.2,293.0,
7,1,17,40.6,13.0,596.0,98.0,6.2,315.0,
7,1,18,39.4,12.0,284.0,151.0,5.2,270.0,
7,1,19,39.4,12.0,138.0,77.0,4.1,270.0,
7,1,20,38.3,14.0,13.0,15.0,2.1,270.0,
7,1,21,35.6,19.0,0.0,0.0,2.1,113.0,
7,1,22,35.0,23.0,0.0,0.0,5.2,158.0,
7,1,23,34.4,27.0,0.0,0.0,8.8,180.0,
7,1,24,33.3,28.0,0.0,0.0,4.6,203.0,
7,2,1,32.8,31.0,0.0,0.0,2.1,225.0,
7,2,2,30.6,40.0,0.0,0.0,4.1,90.0,
7,2,3,29.4,45.0,0.0,0.0,3.6,90.0,
7,2,4,28.3,51.0,0.0,0.0,2.6,90.0,
7,2,5,27.8,51.0,0.0,0.0,3.1,90.0,
7,2,6,28.9,44.0,7.0,10.0,2.6,90.0,
7,2,7,29.4,45.0,87.0,71.0,3.6,90.0,
7,2,8,31.1,38.0,200.0,187.0,5.2,135.0,
7,2,9,31.7,36.0,264.0,239.0,3.6,180.0,
7,2,10,33.9,32.0,456.0,332.0,2.6,135.0,
7,2,11,35.6,29.0,652.0,460.0,2.6,113.0,
7,2,12,35.6,27.0,768.0,528.0,2.6,180.0,
7,2,13,37.2,24.0,933.0,502.0,2.6,68.0,
7,2,14,37.8,24.0,914.0,333.0,3.1,270.0,
7,2,15,38.3,23.0,827.0,247.0,4.1,338.0,
7,2,16,38.9,21.0,810.0,156.0,3.6,248.0,
7,2,17,38.3,22.0,523.0,221.0,2.6,338.0,
7,2,18,38.3,22.0,343.0,183.0,2.6,270.0,
7,2,19,35.0,31.0,41.0,40.0,10.3,180.0,
7,2,20,26.7,60.0,12.0,12.0,5.7,248.0,
7,2,21,28.9,51.0,0.0,0.0,4.1,0.0,
7,2,22,24.4,79.0,0.0,0.0,4.1,135.0,
7,2,23,25.0,82.0,0.0,0.0,3.1,45.0,
7,2,24,27.2,69.0,0.0,0.0,1.0,45.0,
7,3,1,25.6,77.0,0.0,0.0,4.1,90.0,
7,3,2,24.4,82.0,0.0,0.0,2.6,90.0,
7,3,3,25.0,74.0,0.0,0.0,2.1,90.0,
7,3,4,24.4,85.0,0.0,0.0,3.1,225.0,
7,3,5,25.0,79.0,0.0,0.0,0.0,0.0,
7,3,6,25.0,79.0,13.0,13.0,0.0,0.0,
7,3,7,23.9,87.0,54.0,54.0,1.5,315.0,
7,3,8,25.0,82.0,205.0,186.0,1.5,23.0,
7,3,9,26.7,74.0,254.0,175.0,0.0,0.0,
7,3,10,28.9,63.0,564.0,419.0,5.2,135.0,
7,3,11,30.6,57.0,844.0,249.0,3.6,180.0,
7,3,12,30.6,50.0,872.0,345.0,2.6,180.0,
7,3,13,32.8,42.0,902.0,281.0,2.6,135.0,
7,3,14,33.3,41.0,867.0,319.0,7.2,270.0,
7,3,15,33.9,34.0,823.0,250.0,6.2,293.0,
7,3,16,32.8,35.0,543.0,179.0,4.1,293.0,
7,3,17,27.8,63.0,257.0,170.0,4.1,0.0,
7,3,18,27.8,61.0,178.0,137.0,5.2,113.0,
7,3,19,26.7,58.0,97.0,81.0,5.2,135.0,
7,3,20,26.1,74.0,13.0,13.0,4.1,135.0,
7,3,21,24.4,60.0,0.0,0.0,5.2,135.0,
7,3,22,23.3,66.0,0.0,0.0,5.2,113.0,
7,3,23,22.8,69.0,0.0,0.0,3.6,135.0,
7,3,24,22.2,71.0,0.0,0.0,3.1,135.0,
7,4,1,21.7,79.0,0.0,0.0,2.6,113.0,
7,4,2,21.7,79.0,0.0,0.0,2.1,113.0,
